qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
690,mount,mount,1.0,1.0,1.0,1.0,0,1,1.0,1.0191451543303054,0,0.0119192639986674
691,progressively less-severe beatings,beatings by the bastinado,0.16666666666666666,0.3333333333333333,0.25,0.28571428571428575,26,0,0.48055195808410645,1.1515136616363446,0,0.016410895188649497
692,loss of self-control and violent emotional outbursts,loss of self-control and violent emotional outbursts,1.0,1.0,1.0,1.0,0,1,1.0,1.0418694939262723,0,0.019215603669484455
693,criminals were never imprisoned,imprisoned,0.25,0.25,1.0,0.4,21,0,0.5934215188026428,1.0593217934365131,0,0.013631085554758707
694,mutilation,mutilation,1.0,1.0,1.0,1.0,0,1,1.0,1.0171262416694824,0,0.013497408231099446
695,"an independent nation, tribe, or power","an independent nation, tribe, or power with whom the United States may contract by treaty",0.4375,1.0,0.4375,0.6086956521739131,51,0,0.7283543944358826,1.041364438354627,0,0.021958863735198973
696,contract by treaty,contract by treaty,1.0,1.0,1.0,1.0,0,1,1.0,1.0285154848126261,0,0.01362093687057495
697,"agreements, statutes, and executive orders","agreements, statutes, and executive orders",1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0388887391466373,0,0.01587055524190267
698,a segment on 60 Minutes,the conduct of CBS News,0.0,0.0,0.0,0.0,18,0,0.4576045870780945,1.1898239825859702,0,0.014098326365152994
699,Killian documents,the Killian documents,0.6666666666666666,1.0,0.6666666666666666,0.8,4,0,0.9015359878540039,1.075410735246024,0,0.01350860595703125
700,the late 1960s and early 1970s,late 1960s and early 1970s,0.8333333333333334,0.8333333333333334,1.0,0.9090909090909091,4,0,0.8970065116882324,1.038368946977101,0,0.015111704667409262
701,CBS News,CBS News,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.112776981718428,0,0.012223076820373536
702,"Indian Appropriations Act of March 3, 1871","Indian Appropriations Act of March 3, 1871",1.0,1.0,1.0,1.0,0,1,1.0,1.028889003358158,0,0.017528541882832847
703,Bush,Bush,1.0,1.0,1.0,1.0,0,1,1.0,1.0025539329662436,0,0.01175538698832194
704,1871,1871,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0090253895936458,0,0.013001394271850587
705,Glory of the Arabs,Glory of the Arabs,1.0,1.0,1.0,1.0,0,1,1.0,1.012436331804273,0,0.015771917502085366
706,1918,1918,1.0,1.0,1.0,1.0,0,1,1.0,1.0038261639093622,0,0.011278045177459717
707,two more boys,Izz al-Arab and al-Leithi,0.0,0.0,0.0,0.0,22,0,0.32184144854545593,1.0509390455575947,0,0.017461045583089193
708,postal worker,postal worker,1.0,1.0,1.0,1.0,0,1,1.0,1.0055503367531797,0,0.011841793855031332
709,Alexandria,Alexandria,1.0,1.0,1.0,1.0,0,1,1.0,1.005556131935487,0,0.011190346876780192
710,boomerang,boomerang,1.0,1.0,1.0,1.0,0,1,1.0,1.0098125482940512,0,0.01271304686864217
711,Metal Gear Solid 4: Guns of the Patriots,Metal Gear Solid 4: Guns of the Patriots,1.0,1.0,1.0,1.0,0,1,1.0,1.0061933194908583,0,0.01756451924641927
712,Daniel White,Daniel White,1.0,1.0,1.0,1.0,0,1,1.0,1.0024800064813633,0,0.012321734428405761
713,domestic supporters' clubs,domestic supporters' clubs,1.0,1.0,1.0,1.0,0,1,1.0,1.0895937691358946,0,0.013311203320821125
714,Tokyo Game Show,Tokyo Game Show,1.0,1.0,1.0,1.0,0,1,1.0,1.0072119674268052,0,0.013071095943450928
715,Final Fantasy VII,Final Fantasy VII,1.0,1.0,1.0,1.0,0,1,1.0,1.0019579681603512,0,0.01286017894744873
716,16,16,1.0,1.0,1.0,1.0,0,1,1.0,1.0506618231285996,0,0.011914865175882975
717,Arsenal Independent Supporters' Association,Arsenal Independent Supporters' Association,1.0,1.0,1.0,1.0,0,1,1.0,1.030343416328913,0,0.0145917812983195
718,Arsenal Football Supporters' Club,Arsenal Football Supporters' Club,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0194767616215983,0,0.015830814838409424
719,Arsenal Supporters' Trust,The Arsenal Supporters' Trust,0.8,1.0,0.8,0.888888888888889,4,0,0.9221300482749939,1.0080816634571144,0,0.01579444408416748
720,80%,80%,1.0,1.0,1.0,1.0,0,1,1.0,1.0510771488697614,0,0.012723831335703532
721,Seagram,Seagram,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0112927906699274,0,0.012097060680389404
722,its stake in DuPont,DuPont,0.25,0.25,1.0,0.4,13,0,0.6121554374694824,1.2280757858842704,0,0.012782065073649089
723,$5.7 billion,$5.7 billion,1.0,1.0,1.0,1.0,0,1,1.0,1.0017725009544316,0,0.012739678223927816
724,The Traymore Hotel,The Traymore Hotel,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1199073377962967,0,0.014601524670918782
725,One-Nil to the Arsenal,One-Nil to the Arsenal,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0152785460942706,0,0.01524339516957601
726,E3 2005,E3 2005,1.0,1.0,1.0,1.0,0,1,1.0,1.0097082848604653,0,0.012736900647481283
727,PolyGram,PolyGram,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0009011967657397,0,0.01261595884958903
728,Price and McLanahan,Price and McLanahan,1.0,1.0,1.0,1.0,0,1,1.0,1.0005662582267256,0,0.014963750044504802
729,1879,1879,1.0,1.0,1.0,1.0,0,1,1.0,1.0031852780631878,0,0.01262808640797933
730,a Green Beret advisor,Green Beret advisor,0.75,0.75,1.0,0.8571428571428571,2,0,0.8544538021087646,1.0842501540657818,0,0.014077198505401612
731,"the Bronze Star Medal with Combat ""V""","Bronze Star Medal with Combat ""V""",0.8888888888888888,0.8888888888888888,1.0,0.9411764705882353,4,0,0.9481465220451355,1.0785132963481725,0,0.015755184491475425
732,PCF-94,PCF-94,1.0,1.0,1.0,1.0,0,1,1.0,1.0231448136341137,0,0.013465984662373861
733,James Rassmann,James Rassmann,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0065248625068022,0,0.014180302619934082
734,heroic achievement,heroic achievement,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0091582025195256,0,0.01267073154449463
735,liquefied natural gas (LNG),liquefied natural gas (LNG) developments,0.8571428571428571,1.0,0.8571428571428571,0.923076923076923,13,0,0.891573965549469,1.1691576537882928,0,0.019383466243743895
736,Minneapolis,Minneapolis,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.001582773141706,0,0.011577757199605306
737,money transfer services,money transfer services,1.0,1.0,1.0,1.0,0,1,1.0,1.0126281788129259,0,0.012644823392232258
738,halal,halal,1.0,1.0,1.0,1.0,0,1,1.0,1.0341245540472943,0,0.012696115175882976
739,Cedar-Riverside,Cedar-Riverside,1.0,1.0,1.0,1.0,0,1,1.0,1.0122581590964768,0,0.014419277509053549
740,off Australia's northwestern coast,Australia's northwestern coast,0.8,0.8,1.0,0.888888888888889,4,0,0.7957469820976257,1.0834885611789344,0,0.014559419949849446
741,3 trillion,3 trillion,1.0,1.0,1.0,1.0,0,1,1.0,1.1938996697723894,0,0.01222771406173706
742,"20,000","20,000",1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0335400277058155,0,0.012232017517089844
743,the world's first floating liquefied natural gas (FLNG) facility,the world's first floating liquefied natural gas (FLNG) facility,1.0,1.0,1.0,1.0,0,1,1.0,1.071697100644222,0,0.020655155181884766
744,the exploitation of untapped natural gas reserves located in remote areas,the exploitation of untapped natural gas reserves located in remote areas,1.0,1.0,1.0,1.0,0,1,1.0,1.0874457576474836,0,0.018280510107676187
745,1895,1895,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1161352958713922,0,0.012403404712677002
746,that early hominids and early humans were hunters,early hominids and early humans were hunters,0.8571428571428571,0.8571428571428571,1.0,0.923076923076923,5,0,0.9267207980155945,1.0901801690046102,0,0.016591620445251466
747,archaeologists and paleoanthropologists,archaeologists and paleoanthropologists,1.0,1.0,1.0,1.0,0,1,1.0,1.0849634915185042,0,0.017801177501678467
748,Archaeologist,Archaeologist,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.002222728161243,0,0.014422738552093506
749,confrontational scavenging,confrontational scavenging,1.0,1.0,1.0,1.0,0,1,1.0,1.0602693941083567,0,0.015101007620493571
750,1873,1873,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.045932203570174,0,0.012595649560292561
751,1895,1895,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1227713152724712,0,0.01245416800181071
752,1873,1873,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0395462137086942,0,0.012441583474477132
753,challenging and scaring off,challenging and scaring off,1.0,1.0,1.0,1.0,0,1,1.0,1.0282868406335626,0,0.014234542846679688
754,1873,1873,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0528954766861183,0,0.012359392642974854
755,Franz Oberhauser,Franz Oberhauser,1.0,1.0,1.0,1.0,0,1,1.0,1.0014600863923198,0,0.01279836893081665
756,Franz Oberhauser,Franz Oberhauser,1.0,1.0,1.0,1.0,0,1,1.0,1.0013996114669332,0,0.012821388244628907
757,"""east""",east,0.3333333333333333,0.3333333333333333,1.0,0.5,2,0,0.6032559871673584,1.29150214478559,0,0.011061676343282064
758,1670,1670,1.0,1.0,1.0,1.0,0,1,1.0,1.002358831203033,0,0.012630132834116618
759,"""the East Indies""",the East Indies,0.6,0.6,1.0,0.7499999999999999,2,0,0.7442382574081421,1.1118455639553626,0,0.013561868667602539
760,Moneypenny,Moneypenny,1.0,1.0,1.0,1.0,0,1,1.0,1.001862226351778,0,0.012754432360331218
761,Rome,Rome,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.000327795755843,0,0.010995197296142577
762,Mr. Hinx,Mr. Hinx,1.0,1.0,1.0,1.0,0,1,1.0,1.0007271362882806,0,0.013665072123209636
763,1590,1590,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0007565468592734,0,0.012790262699127197
764,the East Indies,the East Indies,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0586078484170505,0,0.015068364143371583
765,Balboa Park,Balboa Park,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0005763040815174,0,0.014142894744873047
766,San Diego Beer Week,San Diego Beer Week,1.0,1.0,1.0,1.0,0,1,1.0,1.0066884316206748,0,0.013318216800689698
767,beer tours,beer tours,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0239123116634115,0,0.01231689453125
768,America's Craft Beer Capital,America's Craft Beer Capital,1.0,1.0,1.0,1.0,0,1,1.0,1.0065799825537902,0,0.014429076512654623
769,Mission San Diego de Alcala,Mission San Diego de Alcala,1.0,1.0,1.0,1.0,0,1,1.0,1.0030572090348662,0,0.01520853042602539
770,second-highest,second-highest proportion of any major U.S. city,0.14285714285714285,1.0,0.14285714285714285,0.25,34,0,0.48240581154823303,1.1298608117397069,0,0.018687709172566732
771,2.6,2.6,1.0,1.0,1.0,1.0,0,1,1.0,1.29794073643222,0,0.012311482429504394
772,highest percentage,highest,0.5,0.5,1.0,0.6666666666666666,11,0,0.6938471794128418,1.8255644406855795,0,0.011803571383158367
773,12.9%,12.9%,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0414145878001102,0,0.012402574221293131
774,San Francisco,San Francisco,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0143176094043103,0,0.012315364678700765
775,the Achaemenid Empire,the Achaemenid Empire,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0376118561444885,0,0.015579354763031007
776,ancient Egypt,Egypt,0.5,0.5,1.0,0.6666666666666666,8,0,0.7033089399337769,1.0762487950602961,0,0.011569984753926595
777,the Achaemenid Empire,the Achaemenid Empire,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0583608607505908,0,0.017332577705383302
778,the Black Sea,Black Sea,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8559602499008179,1.0141224765722445,0,0.012955943743387857
779,Central Asia,Central,0.5,0.5,1.0,0.6666666666666666,5,0,0.40155962109565735,1.383027688680959,0,0.01169273058573405
780,a blood and nerve supply,blood and nerve supply,0.8,0.8,1.0,0.888888888888889,2,0,0.8766923546791077,1.0944268043171255,0,0.013546645641326904
781,"enamel, dentine and cementum",tissues of varying density and hardness,0.1,0.2,0.16666666666666666,0.1818181818181818,26,0,0.44992849230766296,1.14335379514509,0,0.01588426431020101
782,"our teeth send a message to our brain and we realise that it cannot be chewed, so we stop trying.","our teeth send a message to our brain and we realise that it cannot be chewed, so we stop trying",0.9523809523809523,0.9523809523809523,1.0,0.975609756097561,1,0,0.9718514680862427,1.0515129708573598,0,0.02512593666712443
783,"to tear, scrape, milk and chew food","to tear, scrape, milk and chew food",1.0,1.0,1.0,1.0,0,1,1.0,1.0822013275137305,0,0.01683228015899658
784,in the jaws (or mouths),in the jaws,0.42857142857142855,0.42857142857142855,1.0,0.6,12,0,0.6604220271110535,1.2823343710382107,0,0.013552546501159668
785,Philip Magnus,Robert Murray,0.0,0.0,0.0,0.0,11,0,0.6208400726318359,1.0125731864294492,0,0.011982707182566325
786,1789,1789,1.0,1.0,1.0,1.0,0,1,0.9999998211860657,1.0020181482432426,0,0.012069169680277507
787,1766,1789,0.0,0.0,0.0,0.0,2,0,0.8133225440979004,1.3000502828637719,0,0.012074700991312663
788,Annual Register,Annual Register,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0315897281923767,0,0.011877743403116862
789,political,political,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0048673096615408,0,0.01133879820505778
790,deteriorate,deteriorate,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.023539924331561,0,0.013185230890909831
791,a prehistoric cave,Republic of Georgia,0.0,0.0,0.0,0.0,16,0,0.34485673904418945,1.2684518923314718,0,0.013381536801656086
792,Dyed flax fibers,Dyed flax fibers,1.0,1.0,1.0,1.0,0,1,1.0,1.10151565983611,0,0.015415736039479573
793,Archeologists,Archeologists,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0044200227771294,0,0.014066489537556966
794,tied around,tied,0.5,0.5,1.0,0.6666666666666666,7,0,0.47905582189559937,1.2212171328044086,0,0.011601750055948894
795,two,two,1.0,1.0,1.0,1.0,0,1,1.0,1.282226593602438,0,0.011762686570485433
796,North Carolina,Virginia,0.0,0.0,0.0,0.0,11,0,0.6685987114906311,1.5601406129964712,0,0.011744423707326253
797,Elizabeth I,Elizabeth I,1.0,1.0,1.0,1.0,0,1,1.0,1.002375992731249,0,0.012374738852183024
798,Sir Walter Raleigh,Sir Walter Raleigh,1.0,1.0,1.0,1.0,0,1,1.0,1.008803694284395,0,0.013249035676320393
799,1584,1584,1.0,1.0,1.0,1.0,0,1,1.0,1.0120680655006813,0,0.012408622105916341
800,food,food,1.0,1.0,1.0,1.0,0,1,1.0,1.0101777523282751,0,0.01196975310643514
801,a brief victory parade,victory parade,0.5,0.5,1.0,0.6666666666666666,8,0,0.7567058801651001,1.2125511158109346,0,0.012400062878926595
802,the terms of the armistice,the terms of the armistice,1.0,1.0,1.0,1.0,0,1,1.0,1.0890466150556914,0,0.015528921286265056
803,"200,000","200,000",1.0,1.0,1.0,1.0,0,1,1.0,1.0241033483280044,0,0.01241303284962972
804,five billion franc,five billion franc,1.0,1.0,1.0,1.0,0,1,1.0,1.041748790561521,0,0.014174155394236247
805,Mediterranean islands,Mediterranean islands,1.0,1.0,1.0,1.0,0,1,1.0,1.0716462068686141,0,0.012432360649108886
806,the greater noctule bat,greater noctule bat,0.75,0.75,1.0,0.8571428571428571,4,0,0.9257736206054688,1.0560806396462639,0,0.015906667709350585
807,higher concentrations of migrating birds,higher concentrations of migrating birds at stopover sites,0.625,1.0,0.625,0.7692307692307693,18,0,0.8303061723709106,1.0593168229331085,0,0.02021973133087158
808,Predation,immune response,0.0,0.0,0.0,0.0,12,0,0.44350239634513855,1.139181074161276,0,0.013255822658538818
809,southbound passerine migrants,southbound passerine migrants,1.0,1.0,1.0,1.0,0,1,1.0,1.0114723655302902,0,0.014503753185272217
810,QCD and the electro-weak theory,QCD and the electro-weak theory,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0177207906701775,0,0.01682347059249878
811,quantum electrodynamics,quantum electrodynamics,1.0,1.0,1.0,1.0,0,1,1.0,1.0012456532372758,0,0.013504854838053386
812,Einstein field equation of general relativity,Einstein field equation of general relativity,1.0,1.0,1.0,1.0,0,1,1.0,1.0672362885485103,0,0.015815683205922446
813,Yang–Mills theories,quantum particle behavior of the Yang–Mills theories,0.2857142857142857,1.0,0.2857142857142857,0.4444444444444445,33,0,0.7669957876205444,1.0848146865842743,0,0.017418889204661052
814,consequences of a free massless spin 2 field,ghosts,0.0,0.0,0.0,0.0,41,0,0.3692100942134857,1.4456541998865973,0,0.012446967760721843
815,38 million,38 million,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.059830808509223,0,0.012091275056203206
816,$17.1 billion,$17.1 billion,1.0,1.0,1.0,1.0,0,1,1.0,1.002777477954309,0,0.012775607903798421
817,promoted to a higher division,promoted to a higher division,1.0,1.0,1.0,1.0,0,1,1.0,1.0679745669175293,0,0.014730445543924968
818,round-robin,round-robin,1.0,1.0,1.0,1.0,0,1,1.0,1.1124812536405655,0,0.013517999649047851
819,relegated to a lower division,relegated to a lower division,1.0,1.0,1.0,1.0,0,1,1.0,1.0199977219312877,0,0.016224058469136556
820,historical buildings,historical buildings,1.0,1.0,1.0,1.0,0,1,1.0,1.0058960236709562,0,0.012720942497253418
821,Mercedes-Benz,Mercedes-Benz,1.0,1.0,1.0,1.0,0,1,1.0,1.0012371132901192,0,0.013088659445444743
822,commits suicide,commits suicide,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0246051405969332,0,0.013228658835093181
823,thallium poisoning,thallium poisoning,1.0,1.0,1.0,1.0,0,1,1.0,1.0027623151689442,0,0.014042099316914877
824,South Beach,South Beach,1.0,1.0,1.0,1.0,0,1,1.0,1.0009478113059345,0,0.012243783473968506
825,Hinx.,Hinx,0.5,0.5,1.0,0.6666666666666666,1,0,0.7324535846710205,1.000671112839531,0,0.0116517702738444
826,points,points,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0062071290642496,0,0.011735852559407551
827,governing bodies,The governing bodies in each country,0.3333333333333333,1.0,0.3333333333333333,0.5,20,0,0.6016583442687988,1.0453180849316983,0,0.015196343262990316
828,Tangier.,Tangier,0.5,0.5,1.0,0.6666666666666666,1,0,0.8002340793609619,1.0080873204297414,0,0.011542717615763346
829,Tangier,Tangier,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0143840829697666,0,0.011597216129302979
830,"862,477","862,477",1.0,1.0,1.0,1.0,0,1,1.0,1.006614482419945,0,0.014474387963612874
831,New York,New York,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0208086988985903,0,0.012439099947611491
832,Bridgeport,Bridgeport,1.0,1.0,1.0,1.0,0,1,1.0,1.000665549306038,0,0.012398155530293782
833,"129,779","129,779",1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0121377732468266,0,0.014747436841328938
834,"129,779","129,779",1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0065598802508804,0,0.013485999902089436
835,the tuna capital of the world,the tuna capital of the world,1.0,1.0,1.0,1.0,0,1,1.0,1.0089379315111724,0,0.01652728716532389
836,rising costs and foreign competition,rising costs and foreign competition,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0573379354612573,0,0.015077030658721924
837,Japan,Japan,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0164160371367472,0,0.012280539671579997
838,Portuguese Azores,Azores,0.5,0.5,1.0,0.6666666666666666,11,0,0.7725507020950317,1.0064815642706282,0,0.01258412996927897
839,"more than 1,000","more than 1,000",1.0,1.0,1.0,1.0,0,1,1.0,1.156211368075879,0,0.0129515806833903
840,234,234,1.0,1.0,1.0,1.0,0,1,1.0,1.0639608915357364,0,0.012389826774597167
841,humid subtropical,humid subtropical,1.0,1.0,1.0,1.0,0,1,1.0,1.1120212795877775,0,0.012606573104858399
842,234,234,1.0,1.0,1.0,1.0,0,1,1.0,1.0575075883314355,0,0.012436016400655111
843,January,January,1.0,1.0,1.0,1.0,0,1,0.9999997615814209,1.0023866640142531,0,0.011927231152852377
844,humid continental,humid continental,1.0,1.0,1.0,1.0,0,1,1.0,1.0984600902077368,0,0.011635828018188476
845,Zakariya,Zakariya,1.0,1.0,1.0,1.0,0,1,1.0,1.1192363465565984,0,0.012248404820760091
846,two,two,1.0,1.0,1.0,1.0,0,1,1.0,1.1726001723185586,0,0.0110847274462382
847,Maryam,Maryam,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0010548276668796,0,0.011599548657735189
848,19,Sura 19,0.5,1.0,0.5,0.6666666666666666,5,0,0.5583718419075012,1.0353691529132998,0,0.012277233600616454
849,Luke,Luke,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.147668723288341,0,0.011109252770741781
850,"7,531","7,531",1.0,1.0,1.0,1.0,0,1,1.0,1.0357110875703364,0,0.012983552614847819
851,Pima County,Pima County,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0410024774201294,0,0.013374876976013184
852,"13,913","13,913",1.0,1.0,1.0,1.0,0,1,1.0,1.0021234716583354,0,0.013346521059672038
853,"535,000","535,000",1.0,1.0,1.0,1.0,0,1,1.0,1.0067238299633665,0,0.012644692262013753
854,Veterans Hospital,Veterans Hospital,1.0,1.0,1.0,1.0,0,1,1.0,1.0122509224374803,0,0.013179771105448405
855,University of Edinburgh,University of Edinburgh,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.040038997893194,0,0.012596432367960613
856,eldest Vinaccia luthier who first ran the shop,the name of the eldest Vinaccia luthier who first ran the shop,0.8,1.0,0.8,0.888888888888889,16,0,0.854096531867981,1.055727674607171,0,0.02332238753636678
857,University of Edinburgh,University of Edinburgh,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0258400966521506,0,0.012498342990875244
858,Gennaro Vinaccia (active c. 1710 to c. 1788) and Nic,Gennaro Vinaccia,0.18181818181818182,0.18181818181818182,1.0,0.3076923076923077,36,0,0.6357343792915344,1.0976202544080291,0,0.01533663272857666
859,"Conservatoire Royal de Musique in Brussels, Belgium.","Conservatoire Royal de Musique in Brussels, Belgium",0.8888888888888888,0.8888888888888888,1.0,0.9411764705882353,1,0,0.9294080138206482,1.0359046820214373,0,0.016713809967041016
860,the China American Football League,China American Football League,0.8,0.8,1.0,0.888888888888889,4,0,0.8997129797935486,1.1304534601776606,0,0.013388935724894207
861,Philadelphia Soul,Philadelphia Soul,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0019223552136045,0,0.012141366799672445
862,August 2012,August 2012,1.0,1.0,1.0,1.0,0,1,1.0,1.1066947167114012,0,0.01242671807607015
863,ESPN,ESPN,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0011249766520534,0,0.011677400271097819
864,Ron Jaworski,Ron Jaworski,1.0,1.0,1.0,1.0,0,1,1.0,1.0007896715789635,0,0.013353367646535238
865,strong continuity,strong continuity,1.0,1.0,1.0,1.0,0,1,1.0,1.4091923551567995,0,0.012319326400756836
866,Romila Thapar,Romila Thapar,1.0,1.0,1.0,1.0,0,1,1.0,1.00526860568393,0,0.014665961265563965
867,social-economic,social-economic history,0.5,1.0,0.5,0.6666666666666666,8,0,0.789902925491333,1.0491605144488512,0,0.014077242215474446
868,Muslim conquests,Muslim,0.5,0.5,1.0,0.6666666666666666,10,0,0.43910935521125793,1.3279475796396079,0,0.012130268414815267
869,south,south,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.3023880495749531,0,0.011774873733520508
870,two,two,1.0,1.0,1.0,1.0,0,1,1.0,1.0220728122982694,0,0.01172874371210734
871,Europe and Asia,Europe and Asia,1.0,1.0,1.0,1.0,0,1,1.0,1.0097484140663804,0,0.012883412837982177
872,the Euroleague,Euroleague,0.5,0.5,1.0,0.6666666666666666,4,0,0.7635046243667603,1.0298209292404161,0,0.012299307187398275
873,1971 to 1975,1971 to 1975,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0675273046999907,0,0.012828409671783447
874,Harlem Globetrotters,Harlem Globetrotters,1.0,1.0,1.0,1.0,0,1,1.0,1.0020443666694756,0,0.015452194213867187
875,foreign aid,"foreign aid, foreign direct investment and exports of natural resources such as iron ore, rubber and timber",0.125,1.0,0.125,0.2222222222222222,96,0,0.5481879711151123,1.0522932672371736,0,0.02398675282796224
876,one of the world's poorest countries,one of the world's poorest countries,1.0,1.0,1.0,1.0,0,1,1.0,1.0380309955153724,0,0.016557482878367107
877,15%,15%,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0067528992878072,0,0.011977068583170573
878,printing and maintaining the Liberian dollar,printing and maintaining the Liberian dollar,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0285629567120556,0,0.016230952739715577
879,US$496,US$496,1.0,1.0,1.0,1.0,0,1,1.0,1.1322519396010116,0,0.013602364063262939
880,Foxconn,Foxconn,1.0,1.0,1.0,1.0,0,1,1.0,1.0048224448522936,0,0.013818045457204184
881,Verité,Electronic Industry Code of Conduct Implementation Group,0.0,0.0,0.0,0.0,52,0,0.2984235882759094,1.0503875154774167,0,0.017077608903249105
882,"Longhua, Shenzhen","Longhua, Shenzhen",1.0,1.0,1.0,1.0,0,1,1.0,1.0058275462039732,0,0.01860415538152059
883,Electronic Industry Code of Conduct Implementation Group,Electronic Industry Code of Conduct Implementation Group,1.0,1.0,1.0,1.0,0,1,1.0,1.0065077818078947,0,0.01562962532043457
884,2006,2006,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0045646575973288,0,0.011549508571624756
885,General William Lynn Roberts,General William Lynn Roberts,1.0,1.0,1.0,1.0,0,1,1.0,1.026223134942333,0,0.014399965604146322
886,John Foster Dulles,John Foster Dulles,1.0,1.0,1.0,1.0,0,1,1.0,1.0030152874988054,0,0.014327967166900634
887,the West Front,West Front,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8503084778785706,1.037677472182373,0,0.01253740390141805
888,Suger,Suger,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.044070761877832,0,0.01234498421351115
889,the South,the South,1.0,1.0,1.0,1.0,0,1,1.0,1.2688381319775333,0,0.01237657070159912
890,Syngman Rhee,Syngman Rhee,1.0,1.0,1.0,1.0,0,1,1.0,1.0070490621956474,0,0.014900970458984374
891,Roman god of the sea,Roman god of the sea,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0948275484499752,0,0.013208707173665365
892,17 times,17 times,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.321113580778517,0,0.011700149377187092
893,pointed arches of the Gothic style,pointed,0.16666666666666666,0.16666666666666666,1.0,0.2857142857142857,27,0,0.339214563369751,1.1604119415815286,0,0.01204001506169637
894,the Roman Arch of Constantine,Roman Arch of Constantine,0.8,0.8,1.0,0.888888888888889,4,0,0.9123192429542542,1.0689410116264524,0,0.014351483186086018
895,to ease the problem of congestion,to ease the problem of congestion,1.0,1.0,1.0,1.0,0,1,1.0,1.0263741392702468,0,0.016181711355845133
896,U.S. Korean Military Advisory Group,U.S. Korean Military Advisory Group,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.026528264357489,0,0.0189942995707194
897,Uranus,Uranus,1.0,1.0,1.0,1.0,0,1,1.0,1.00045982769185,0,0.012392008304595947
898,164.8 years,164.8,0.5,0.5,1.0,0.6666666666666666,6,0,0.6583111882209778,1.1231016541322012,0,0.011623879273732504
