qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
661,Thomas Methuen,john f. kennedy,0.0,0.0,0.0,0.0,12,0,0.4332275390625,1.7776488303998241,0,0.005418809254964193
662,Saint Louis,san francisco,0.0,0.0,0.0,0.0,10,0,0.6457752585411072,2.449324625009348,0,0.0042045275370279946
663,American Academy of Dramatic Arts,University of North Carolina at Chapel Hill,0.09090909090909091,0.2,0.14285714285714285,0.16666666666666666,35,0,0.39871129393577576,2.085608647593588,0,0.0042045275370279946
664,Abhimaanam,Abhimaanam,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.119795089157632,0,0.0035319546858469646
665,David Feintuch,David Feintuch,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1834932422611972,0,0.0035319546858469646
666,The Tango Of Our Childhood,The Tango Of Our Childhood,1.0,1.0,1.0,1.0,0,1,1.0,1.1360175935908463,0,0.004353225231170654
667,Valparaíso,Buenos Aires,0.0,0.0,0.0,0.0,12,0,0.5115464925765991,1.5360824380065532,0,0.004353225231170654
668,"Hamburg, Germany",london,0.0,0.0,0.0,0.0,15,0,0.4775785803794861,2.7951800805612277,0,0.0036732395490010577
669,Our Crazy Aunts,Our Crazy Aunts,1.0,1.0,1.0,1.0,0,1,1.0,1.028611782329799,0,0.0036732395490010577
670,Warsaw,switzerland,0.0,0.0,0.0,0.0,9,0,0.5640104413032532,2.7796167084572385,0,0.004017386833826701
671,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0943914675128863,0,0.004017386833826701
672,Spooks And Spirits,Spooks And Spirits,1.0,1.0,1.0,1.0,0,1,1.0,1.1196779408383493,0,0.004508509238560995
673,Dallas,Las Vegas,0.0,0.0,0.0,0.0,6,0,0.45619192719459534,1.8429082046307277,0,0.004508509238560995
674,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0360518641331402,0,0.00484054684638977
675,Graz,st. petersburg,0.0,0.0,0.0,0.0,13,0,0.41448408365249634,2.7090770841400347,0,0.00484054684638977
676,"Hamburg, Germany",Los Angeles,0.0,0.0,0.0,0.0,14,0,0.44840115308761597,3.1185961901414343,0,0.0052368462085723875
677,Balyasakhi,El Lazarillo De Tormes,0.0,0.0,0.0,0.0,20,0,0.33822089433670044,1.0482309279139137,0,0.0052368462085723875
678,York University,University of Southern California,0.2,0.5,0.25,0.3333333333333333,28,0,0.5370333194732666,2.6660380631073344,0,0.0034867505232493083
679,Chinese,taiwan,0.0,0.0,0.0,0.0,6,0,0.717630922794342,2.1631448239606317,0,0.0034867505232493083
680,"Memphis, Tennessee",san francisco,0.0,0.0,0.0,0.0,15,0,0.47740834951400757,2.7300132278098994,0,0.004788404703140259
681,Đuka Begović,uka Begovi,0.0,0.0,0.0,0.0,2,0,0.5232426524162292,1.0818916786841788,0,0.004788404703140259
682,Sobhuza II,nelson mandela,0.0,0.0,0.0,0.0,13,0,0.31045249104499817,1.4409150454166886,0,0.004280076424280802
683,Bettler Gmbh,Schlußakkord,0.0,0.0,0.0,0.0,12,0,0.47396978735923767,1.1217209016370233,0,0.004280076424280802
684,Capodimonte,rome,0.0,0.0,0.0,0.0,8,0,0.40787971019744873,2.189396141763259,0,0.004309252897898356
685,Kamal Sadanah,Priyanka Chopra,0.0,0.0,0.0,0.0,13,0,0.3833792805671692,1.9902889216438822,0,0.004309252897898356
686,The Future Of Emily,Accused Of Murder,0.16666666666666666,0.25,0.3333333333333333,0.28571428571428575,15,0,0.40452638268470764,1.101047557556093,0,0.004425835609436035
687,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2948234286177973,0,0.004425835609436035
688,Jeong Hyeon-Mo,Arnold Lang,0.0,0.0,0.0,0.0,12,0,0.30878958106040955,1.4693392041460895,0,0.0039017399152119956
689,Venice,san francisco,0.0,0.0,0.0,0.0,10,0,0.627068042755127,2.0703913818281126,0,0.0039017399152119956
690,British,France,0.0,0.0,0.0,0.0,6,0,0.43356552720069885,2.5356855305585673,0,0.0031078378359476726
691,The 7Th Hunt,The 7Th Hunt,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.2474733454540794,0,0.0031078378359476726
692,Flaín Muñoz,juan josé fernández de oviedo,0.0,0.0,0.0,0.0,25,0,0.32957443594932556,1.5455505965262906,0,0.008632967869440714
693,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.06023851394832,0,0.008632967869440714
694,Brahima Cissé,Brahima Cissé,1.0,1.0,1.0,1.0,0,1,1.0,1.1052099870203327,0,0.003690795103708903
695,University of Missouri,IDK,0.0,0.0,0.0,0.0,22,0,0.28526318073272705,1.808423260763455,1,0.003690795103708903
696,"Hamburg, Germany",ilina,0.0,0.0,0.0,0.0,15,0,0.26724758744239807,4.391360195300536,0,0.003668113549550374
697,"May 25, 1898","June 6, 2017",0.14285714285714285,0.25,0.25,0.25,10,0,0.7239643931388855,11.605218151686268,0,0.003668113549550374
698,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1101097440989434,0,0.0054851929346720375
699,Parkinson,he was killed in a car crash,0.0,0.0,0.0,0.0,24,0,0.3084459602832794,2.241486205394483,0,0.0054851929346720375
700,Annelise Hovmand,Yvonne Lorimer,0.0,0.0,0.0,0.0,13,0,0.5290754437446594,2.9051193226014145,0,0.005606528123219808
701,El Amor Y El Espanto,A Simple Twist Of Fate,0.0,0.0,0.0,0.0,18,0,0.27676600217819214,1.0226710933767784,0,0.005606528123219808
702,Life'S Greatest Game,Life's Greatest Game,0.6,0.75,0.75,0.75,1,0,1.0,1.177312394295998,0,0.006714469194412232
703,Dietrich I of Isenberg,hendrik iv of hohenzollern,0.14285714285714285,0.25,0.25,0.25,16,0,0.610386848449707,1.915720092386998,0,0.006714469194412232
704,Admir Velagić,Borys Karnicki,0.0,0.0,0.0,0.0,13,0,0.49682819843292236,1.1357167180498164,0,0.0044351736704508465
705,Westminster,Edinburgh,0.0,0.0,0.0,0.0,10,0,0.7154809236526489,2.8835871819804346,0,0.0044351736704508465
706,Je Vous Aime,Je Vous Aime,1.0,1.0,1.0,1.0,0,1,1.0,1.071761213364133,0,0.003526302178700765
707,French,India,0.0,0.0,0.0,0.0,6,0,0.5739921927452087,2.2825089965798386,0,0.003526302178700765
708,Mahallada Duv-Duv Gap,The Rainbow Jacket,0.0,0.0,0.0,0.0,19,0,0.34811529517173767,1.2245865788452401,0,0.003679090738296509
709,"Newbury, Berkshire",london,0.0,0.0,0.0,0.0,18,0,0.4581049978733063,2.6445920384880943,0,0.003679090738296509
710,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0572043188061977,0,0.0036124050617218017
711,"Memphis, Tennessee",london,0.0,0.0,0.0,0.0,17,0,0.4062630832195282,3.218400153969496,0,0.0036124050617218017
712,Paris,london,0.0,0.0,0.0,0.0,6,0,0.7952791452407837,2.1496781308581685,0,0.003871365388234456
713,"Palm Springs, California",san francisco,0.0,0.0,0.0,0.0,19,0,0.5190408229827881,2.3487132206129466,0,0.003871365388234456
714,Whiffs,Bada Kabutar,0.0,0.0,0.0,0.0,12,0,0.3675464391708374,1.10213007274495,0,0.0034686227639516196
715,Sirwan Kakai,Sirwan Kakai,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0341122056578753,0,0.0034686227639516196
716,Paris,sao paulo,0.0,0.0,0.0,0.0,8,0,0.503440797328949,2.5548812317608753,0,0.004846592744191487
717,Philippines,san juan,0.0,0.0,0.0,0.0,10,0,0.4848610460758209,2.655977759295551,0,0.004846592744191487
718,Arcadia,san francisco,0.0,0.0,0.0,0.0,11,0,0.4289869964122772,2.2286128014140942,0,0.003806471824645996
719,Diana Barrymore,eddie costello,0.0,0.0,0.0,0.0,14,0,0.45829057693481445,2.2538085419995735,0,0.003806471824645996
720,Annelise Hovmand,na elik,0.0,0.0,0.0,0.0,13,0,0.3739926517009735,4.297196009712408,0,0.004711278279622396
721,"Toronto, Ontario",san francisco,0.0,0.0,0.0,0.0,13,0,0.4659188687801361,2.4115822575568826,0,0.004711278279622396
722,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.165881583451995,0,0.004729060331980387
723,Margaret Douglas,anne of cleves,0.0,0.0,0.0,0.0,13,0,0.343038946390152,1.6622491082468411,0,0.004729060331980387
724,Rome,rome,0.0,0.0,0.0,0.0,1,0,0.9999999403953552,2.8822882615185197,0,0.0023346424102783205
725,United States,United States,1.0,1.0,1.0,1.0,0,1,1.0,2.557245932831736,0,0.0023346424102783205
726,Karakolda Ayna Var,Paper Bullets,0.0,0.0,0.0,0.0,16,0,0.39540258049964905,1.1916436963328574,0,0.00328981876373291
727,Brazilian,England,0.0,0.0,0.0,0.0,7,0,0.45721474289894104,3.7060501906529915,0,0.00328981876373291
728,"Mystery, Alaska","Mystery, Alaska",1.0,1.0,1.0,1.0,0,1,1.0,1.1610006540468987,0,0.002774928013483683
729,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.0264349979476355,0,0.002774928013483683
730,London,san francisco,0.0,0.0,0.0,0.0,11,0,0.593630313873291,2.525622197665015,0,0.003884700934092204
731,Claude Rains,Jeremy Renner,0.0,0.0,0.0,0.0,10,0,0.4483746886253357,4.750197894776339,0,0.003884700934092204
732,New York,shanghai,0.0,0.0,0.0,0.0,8,0,0.5311208367347717,2.9859673881740774,0,0.0060254057248433435
733,What A Day,Pebbles (Pebbles Album),0.0,0.0,0.0,0.0,21,0,0.24075521528720856,1.110567216577507,0,0.0060254057248433435
734,Jessica Yatrofsky,Jessica Yatrofsky,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1937155628905516,0,0.003882765769958496
735,Indiana,san francisco,0.0,0.0,0.0,0.0,10,0,0.5370965003967285,2.405225076121886,0,0.003882765769958496
736,Valparaíso,Buenos Aires,0.0,0.0,0.0,0.0,12,0,0.5115464925765991,1.664576856941818,0,0.003469063838322957
737,Hong Kong,hong kong,0.0,0.0,0.0,0.0,2,0,1.0,2.0757595264873383,0,0.003469063838322957
738,Song O' My Heart,Sons Of New Mexico,0.0,0.0,0.0,0.0,10,0,0.32999297976493835,1.22213531782676,0,0.004031258821487427
739,Last Of The Warrens,Last Of The Warrens,1.0,1.0,1.0,1.0,0,1,1.0,1.1001161249703217,0,0.004031258821487427
740,Raleigh,san francisco,0.0,0.0,0.0,0.0,11,0,0.3503974974155426,2.280919892966106,0,0.004096704721450806
741,Institut d'études politiques de Paris,IDK,0.0,0.0,0.0,0.0,36,0,0.23755638301372528,1.7116223976373275,1,0.004096704721450806
742,Le Plessis-Bouchard,rome,0.0,0.0,0.0,0.0,18,0,0.26910024881362915,4.5568154550011215,0,0.004073039690653483
743,L.A.,san francisco,0.0,0.0,0.0,0.0,13,0,0.32501697540283203,2.8122386368437096,0,0.004073039690653483
744,Aansoo Ban Gaye Phool,Aansoo Ban Gaye Phool,1.0,1.0,1.0,1.0,0,1,1.0,1.0372942977154072,0,0.006835617621739705
745,Tribute To The Teachers,Tribute To The Teachers,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0957894008103293,0,0.006835617621739705
746,The Lunatic At Large,The Lunatic At Large,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1081230798356632,0,0.004416024684906006
747,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.2473340872234477,0,0.004416024684906006
748,Wallace Thayer,Wallace Thayer,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1947237544619251,0,0.006195958455403646
749,"Claude of Lorraine, duke of Guise",king louis xiii of france,0.1,0.16666666666666666,0.2,0.1818181818181818,25,0,0.5802087783813477,1.3962242225187984,0,0.006195958455403646
750,Young And Dangerous,Young And Dangerous,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1814719979966923,0,0.004019397497177124
751,Akkara Paha,The Marva Collins Story,0.0,0.0,0.0,0.0,19,0,0.4157121181488037,1.0769370035389862,0,0.004019397497177124
752,"Abbye ""Pudgy"" Stockton","Abbye ""Pudgy"" Stockton",1.0,1.0,1.0,1.0,0,1,1.0,1.0343672686537082,0,0.007088363170623779
753,Sophia of Rheineck,elizabeth i,0.0,0.0,0.0,0.0,15,0,0.345192015171051,1.5026786502188947,0,0.007088363170623779
754,Imperial College,"the University of California, Berkeley",0.0,0.0,0.0,0.0,30,0,0.4060033857822418,2.703870195438363,0,0.005167712767918904
755,Asaad Abu Gilel Al-Taie,Zoran Beloevi,0.0,0.0,0.0,0.0,18,0,0.3901025950908661,1.0846239756881428,0,0.005167712767918904
756,India,Mumbai,0.0,0.0,0.0,0.0,5,0,0.6668114066123962,3.4779223770294814,0,0.006943496068318685
757,Dramatiska Institutet,"the university of california, los angeles",0.0,0.0,0.0,0.0,34,0,0.3021050989627838,1.5182437411897243,0,0.006943496068318685
758,Patnam Vachina Pativrathalu,Patnam Vachina Pativrathalu,1.0,1.0,1.0,1.0,0,1,1.0,1.0528600115749123,0,0.005890987316767375
759,Santa Claus Is A Stinker,The Seven-Ups,0.0,0.0,0.0,0.0,23,0,0.38639140129089355,1.1029141331559782,0,0.005890987316767375
760,Mommy Is At The Hairdresser'S,Mommy Is At The Hairdresser'S,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.051316622043465,0,0.006291526556015015
761,Goldilocks And The Jivin' Bears,The Complaint Of An Empress,0.1,0.16666666666666666,0.2,0.1818181818181818,25,0,0.35313671827316284,1.0701292002853473,0,0.006291526556015015
762,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0827447207930982,0,0.004089878002802531
763,Yardena Alotin,Trudeliese Schmidt,0.0,0.0,0.0,0.0,14,0,0.5094951391220093,1.0640208351101883,0,0.004089878002802531
764,Alla Luce Del Sole,Allegheny Uprising,0.0,0.0,0.0,0.0,14,0,0.31462031602859497,1.0423062026642298,0,0.004830753803253174
765,Insaciable,Insaciable,1.0,1.0,1.0,1.0,0,1,1.0,1.1837471598946356,0,0.004830753803253174
766,Tears Of April,Tears Of April,1.0,1.0,1.0,1.0,0,1,1.0,1.1381782176727535,0,0.004393070936203003
767,Cheppave Chirugali,Koko And The Ghosts,0.0,0.0,0.0,0.0,17,0,0.39095538854599,1.111423600238518,0,0.004393070936203003
768,Lafayette,IDK,0.0,0.0,0.0,0.0,9,0,0.5185010433197021,1.760649600230704,1,0.006257700920104981
769,Slaviča Kundačina,Slavia Kundaina,0.0,0.0,0.0,0.0,2,0,0.5661147236824036,1.0568780266224769,0,0.006257700920104981
770,Count Varenne'S Lover,Count Varenne'S Lover,1.0,1.0,1.0,1.0,0,1,1.0,1.0916174114015131,0,0.005121209224065145
771,Target Zero,A Midnight Clear,0.0,0.0,0.0,0.0,12,0,0.4671635329723358,1.1463033164577778,0,0.005121209224065145
772,The Queen Of The Night,The Queen Of The Night,1.0,1.0,1.0,1.0,0,1,1.0,1.1624842386564926,0,0.0040278812249501545
773,Duchy of Saxe-Gotha-Altenburg,swiss,0.0,0.0,0.0,0.0,29,0,0.26502513885498047,2.0075634316336584,0,0.0040278812249501545
774,Sam'S Boy,Sam'S Boy,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1829275203789642,0,0.0036240855852762857
775,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.1819517292691062,0,0.0036240855852762857
776,Maureen O'Sullivan,Yvonne De Carlo,0.0,0.0,0.0,0.0,16,0,0.5283172130584717,2.1616496959779776,0,0.00427398681640625
777,The Outside Woman,Three Smart Girls,0.0,0.0,0.0,0.0,14,0,0.3662704825401306,1.1807384246950847,0,0.00427398681640625
778,Richmond,berlin,0.0,0.0,0.0,0.0,7,0,0.6396588683128357,5.426317033833266,0,0.003798854351043701
779,William James Linton,William James Linton,1.0,1.0,1.0,1.0,0,1,1.0,1.045266204985826,0,0.003798854351043701
780,Free Guy,Free Guy,1.0,1.0,1.0,1.0,0,1,1.0,1.1510922950884408,0,0.002366340160369873
781,21 September 1706,1854,0.0,0.0,0.0,0.0,16,0,0.47772017121315,8.76384391966503,0,0.002366340160369873
782,Gura Humorului,san francisco,0.0,0.0,0.0,0.0,13,0,0.29163530468940735,2.1114252812773504,0,0.004106237490971883
783,Blackbeard The Pirate,Mi Campeón,0.0,0.0,0.0,0.0,19,0,0.2839292287826538,1.1651044449012016,0,0.004106237490971883
784,Alessandria,philadelphia,0.0,0.0,0.0,0.0,10,0,0.3772115409374237,1.8860748865004269,0,0.004325876633326213
785,Say One For Me,Say One For Me,1.0,1.0,1.0,1.0,0,1,1.0,1.2405263342229775,0,0.004325876633326213
786,Solothurn,avignon,0.0,0.0,0.0,0.0,8,0,0.46209919452667236,3.257504644468052,0,0.006119451920191447
787,Erica Udén Johansson,Erica Udén Johansson,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0635143704625118,0,0.006119451920191447
788,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.1593120176104217,0,0.0030917803446451823
789,"Saginaw, Michigan",london,0.0,0.0,0.0,0.0,15,0,0.3327828049659729,2.509319175189977,0,0.0030917803446451823
790,"Carmen, Baby","Carmen, Baby",1.0,1.0,1.0,1.0,0,1,1.0,1.2176658474904958,0,0.003860314687093099
791,Vasantha Raagam,August Underground'S Penance,0.0,0.0,0.0,0.0,24,0,0.3394221365451813,1.1023034017687248,0,0.003860314687093099
792,Vidya Vikas Institute of Engineering & Technology (VVIET),IDK,0.0,0.0,0.0,0.0,56,0,0.32518088817596436,2.5469738734830427,1,0.005442698796590169
793,"Princess Madeleine, Duchess of Hälsingland and Gästrikland",elisabeth ii,0.0,0.0,0.0,0.0,50,0,0.38836869597435,1.9590629038758323,0,0.005442698796590169
794,Night Life In Reno,Crooked Streets,0.0,0.0,0.0,0.0,16,0,0.39688581228256226,1.0422722198719347,0,0.004983371496200562
795,Mongkut,sasiddhi,0.0,0.0,0.0,0.0,8,0,0.42705973982810974,2.6920548069176653,0,0.004983371496200562
796,no,no,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0848620633348727,0,0.002874412139256795
797,Polish,IDK,0.0,0.0,0.0,0.0,6,0,0.4139399528503418,2.322028788927516,1,0.002874412139256795
798,Agafia of Rus,emily of hesse,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0.577756404876709,2.758353068324472,0,0.00514562726020813
799,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.057168053346126,0,0.00514562726020813
800,"Atlanta, Georgia",san francisco,0.0,0.0,0.0,0.0,14,0,0.5047558546066284,2.7338454212508747,0,0.004439584414164225
801,Man'S Castle,Man's Castle,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,1.0,1.2153305364085636,0,0.004439584414164225
802,Capek'S Tales,Parakh (1944 Film),0.0,0.0,0.0,0.0,14,0,0.36910030245780945,1.126327220882178,0,0.004360385735829671
803,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0747379588294832,0,0.004360385735829671
804,That Woman,That Woman,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.2204214009058456,0,0.008429185549418131
805,"Prince Thomas, Duke of Genoa",king elisabeth iii of savoy,0.1,0.16666666666666666,0.2,0.1818181818181818,20,0,0.6295114159584045,1.810283778565076,0,0.008429185549418131
806,American,scotland,0.0,0.0,0.0,0.0,7,0,0.46155020594596863,2.704840103935891,0,0.0035117805004119874
807,American,Danish,0.0,0.0,0.0,0.0,7,0,0.6222199201583862,2.686440731550454,0,0.0035117805004119874
808,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0431875095395693,0,0.0028567572434743246
809,Munich,berlin,0.0,0.0,0.0,0.0,6,0,0.8253593444824219,4.474128479690812,0,0.0028567572434743246
810,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.069749651027877,0,0.004008982578913371
811,Week-End In Havana,The Cantabrians,0.0,0.0,0.0,0.0,14,0,0.3417150378227234,1.0454556045924401,0,0.004008982578913371
812,Calgary,st. petersburg,0.0,0.0,0.0,0.0,13,0,0.4665375351905823,2.8564699811380705,0,0.004240987698237101
813,Stanford,IDK,0.0,0.0,0.0,0.0,8,0,0.4441865086555481,2.1975323956630386,1,0.004240987698237101
814,Layneker Zafra,Layneker Zafra,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0638379647841505,0,0.0048130730787913
815,Münchner,Los Angeles,0.0,0.0,0.0,0.0,9,0,0.3174344599246979,3.273179054271656,0,0.0048130730787913
816,Palos Verdes,san francisco,0.0,0.0,0.0,0.0,12,0,0.44476577639579773,2.3872262406285483,0,0.003874953587849935
817,Karnataka,san francisco,0.0,0.0,0.0,0.0,10,0,0.4958363473415375,2.7067367169760406,0,0.003874953587849935
818,Perm,london,0.0,0.0,0.0,0.0,6,0,0.37990304827690125,2.2606187911151547,0,0.00403220256169637
819,Rene Röthke,Rene Röthke,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1824666056532498,0,0.00403220256169637
820,Le Périscope,Le Périscope,1.0,1.0,1.0,1.0,0,1,1.0,1.0702908572917778,0,0.0030826250712076824
821,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.3694184228007218,0,0.0030826250712076824
822,French,irish,0.0,0.0,0.0,0.0,4,0,0.7511366605758667,2.003624213860627,0,0.0034985442956288657
823,Big Man On Campus,Irina Palm,0.0,0.0,0.0,0.0,14,0,0.282602995634079,1.06922300374507,0,0.0034985442956288657
824,Campbell Scott,idk,0.0,0.0,0.0,0.0,14,0,0.5512573719024658,3.6827204338412187,1,0.004872177044550578
825,Secret Svensson,Bandits Of El Dorado,0.0,0.0,0.0,0.0,17,0,0.3636496365070343,1.1333533781094083,0,0.004872177044550578
826,Ashad Ali,Ashad Ali,1.0,1.0,1.0,1.0,0,1,1.0,1.1140340361882695,0,0.0032910704612731934
827,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.0743462501887229,0,0.0032910704612731934
828,"Toronto, Ontario",IDK,0.0,0.0,0.0,0.0,16,0,0.26201626658439636,2.4700517287355015,1,0.003229931990305583
829,Indonesian,karachi,0.0,0.0,0.0,0.0,9,0,0.5135927200317383,4.855086854854034,0,0.003229931990305583
830,Lee Kang-Sheng,Giovanni Lo Porto,0.0,0.0,0.0,0.0,16,0,0.3068075478076935,1.0766812718319732,0,0.003334935506184896
831,21 April 1375,1530,0.0,0.0,0.0,0.0,11,0,0.6024547815322876,8.36017264110087,0,0.003334935506184896
832,"Saint Paul, Minnesota",IDK,0.0,0.0,0.0,0.0,21,0,0.2704026699066162,2.3751722344526645,1,0.006962029139200846
833,Paul of Greece,king charles iii of spain,0.14285714285714285,0.3333333333333333,0.2,0.25,20,0,0.5980955362319946,1.8489275347302419,0,0.006962029139200846
834,Lyudmyla Olyanovska,Lyudmyla Olyanovska,1.0,1.0,1.0,1.0,0,1,1.0,1.1105750321223822,0,0.005886962016423543
835,Times Of Joy And Sorrow,Times Of Joy And Sorrow,1.0,1.0,1.0,1.0,0,1,1.0,1.1211375272970887,0,0.005886962016423543
836,Richard Westmacott (The Younger),Daniel Maynadier Henry,0.0,0.0,0.0,0.0,26,0,0.47945165634155273,1.0491149103321213,0,0.006399617592493693
837,Bogotá,san juan del castillo,0.0,0.0,0.0,0.0,20,0,0.41229507327079773,2.160513207630232,0,0.006399617592493693
838,Two Hearts In Waltz Time,Two Hearts In Waltz Time,1.0,1.0,1.0,1.0,0,1,1.0,1.1209474851301693,0,0.004795958598454793
839,Teofila Ludwika Zasławska,anna kobiety,0.0,0.0,0.0,0.0,22,0,0.5315003395080566,3.2149154602376213,0,0.004795958598454793
840,yes,yes,1.0,1.0,1.0,1.0,0,1,1.0,1.3727742772139468,0,0.003621751070022583
841,Chinese,british,0.0,0.0,0.0,0.0,5,0,0.4837183654308319,2.0368104655848316,0,0.003621751070022583
842,"July 1, 1943",IDK,0.0,0.0,0.0,0.0,12,0,0.2720309793949127,2.221479000756126,1,0.0028734187285105388
843,Munich,Vienna,0.0,0.0,0.0,0.0,6,0,0.8275653123855591,2.0456875710901707,0,0.0028734187285105388
844,Le Roi Des Champs-Élysées,Le Roi Des Champs-Élysées,1.0,1.0,1.0,1.0,0,1,1.0,1.0403903562078072,0,0.006323033571243286
845,All The Sins Of The Earth,All The Sins Of The Earth,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.101222100902402,0,0.006323033571243286
846,"Palm Springs, California",san francisco,0.0,0.0,0.0,0.0,19,0,0.5190408229827881,2.4526420714242256,0,0.004408325751622518
847,"Heads I Win, Tails You Lose",Cyclone Fury,0.0,0.0,0.0,0.0,24,0,0.3098117709159851,1.093492889721079,0,0.004408325751622518
848,Poland,san francisco,0.0,0.0,0.0,0.0,11,0,0.3308749794960022,2.7724448588797292,0,0.003895111878712972
849,Hungarian,shanghai,0.0,0.0,0.0,0.0,7,0,0.4701455235481262,2.8332360994397883,0,0.003895111878712972
850,Kreuth,london,0.0,0.0,0.0,0.0,6,0,0.3574279844760895,3.2185634308052595,0,0.004775391022364298
851,Urraca of Castile,diana of aragon,0.2,0.3333333333333333,0.3333333333333333,0.3333333333333333,10,0,0.6098333597183228,2.234514628985192,0,0.004775391022364298
852,National Film and Television School,IDK,0.0,0.0,0.0,0.0,35,0,0.280944287776947,2.4842803048869633,1,0.0027039150396982827
853,Alfred Newton Richards,George Thomas Armstrong,0.0,0.0,0.0,0.0,19,0,0.7436792850494385,1.2219653376813413,0,0.0027039150396982827
854,Jovita Carranza,Fidel Kuri Grajales,0.0,0.0,0.0,0.0,16,0,0.45237576961517334,1.1297069675940714,0,0.00463221271832784
855,New York,Los Angeles,0.0,0.0,0.0,0.0,10,0,0.6864413022994995,2.6997209268003446,0,0.00463221271832784
856,Adventures Of Kitty O'Day,Private Lessons,0.0,0.0,0.0,0.0,22,0,0.26106980443000793,1.3172043028253824,0,0.0043817559878031416
857,He Who Rides A Tiger,He Who Rides A Tiger,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1749058675512964,0,0.0043817559878031416
858,National Film School in Łódź,University of Southern California,0.0,0.0,0.0,0.0,28,0,0.40197691321372986,2.2969322729457997,0,0.0030910869439442954
859,CalArts,IDK,0.0,0.0,0.0,0.0,7,0,0.6154059171676636,1.8208418911611814,1,0.0030910869439442954
860,Alfta parish,lesund,0.0,0.0,0.0,0.0,11,0,0.3035300374031067,2.7483448752401896,0,0.004781401157379151
861,Sven-Ole Thorsen,Kostia Vlastos,0.0,0.0,0.0,0.0,15,0,0.36033886671066284,1.0865067821242111,0,0.004781401157379151
862,"Santa Barbara, California",Moscow,0.0,0.0,0.0,0.0,24,0,0.32272154092788696,3.697895840122707,0,0.0024022916952768964
863,Salonica,rome,0.0,0.0,0.0,0.0,7,0,0.5517098903656006,4.206256473726182,0,0.0024022916952768964
864,Iniyum Puzhayozhukum,Iniyum Puzhayozhukum,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0433400216200677,0,0.006733489036560058
865,Marock,Marock,1.0,1.0,1.0,1.0,0,1,1.0,1.2363082069931512,0,0.006733489036560058
866,Alexander Nevsky Lavra,st basil s cathedral,0.0,0.0,0.0,0.0,19,0,0.35073575377464294,2.215423188553542,0,0.0042356332143147785
867,Taos,IDK,0.0,0.0,0.0,0.0,4,0,0.3894067406654358,1.656588925814222,1,0.0042356332143147785
868,The Souvenir Part Ii,The Souvenir Part II,0.6,0.75,0.75,0.75,1,0,1.0,1.17392375107658,0,0.0048477371533711755
869,yes,no,0.0,0.0,0.0,0.0,3,0,0.7633386850357056,1.3798514642097042,0,0.0048477371533711755
870,Requiem For A Dream,Requiem For A Dream,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0868014062176239,0,0.0048409978548685706
