qid,True Answer,Predicted Answer,Jaccard,Recall,Precision,F1,EditDist,EM,BERT,Perp_ans,IDK,Time
401,6:55 AM IST,6:55 AM IST,1.0,1.0,1.0,1.0,0,1,1.0,1.0314349303855705,0,0.008702762921651204
402,1974,1974,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0053924100155003,0,0.005720225969950358
403,daily newspaper,a daily newspaper,0.6666666666666666,1.0,0.6666666666666666,0.8,2,0,0.7796474099159241,1.2424543378225186,0,0.007434237003326416
404,1970,1970,1.0,1.0,1.0,1.0,0,1,1.0,1.0064901835760744,0,0.005589679876963297
405,the famous Conciergerie,Conciergerie,0.3333333333333333,0.3333333333333333,1.0,0.5,11,0,0.8135083913803101,1.0089491565610718,0,0.007619738578796387
406,Brick Gothic architecture,Brick Gothic architecture,1.0,1.0,1.0,1.0,0,1,1.000000238418579,1.1345749078518497,0,0.006703301270802816
407,the kings of Navarre,the kings of Navarre,1.0,1.0,1.0,1.0,0,1,1.0,1.0892037849440448,0,0.009949692090352376
408,the master of the Teutonic order,the master of the Teutonic order,1.0,1.0,1.0,1.0,0,1,1.0,1.0440409559997852,0,0.010340158144632976
409,built in the 15th century,15th century,0.4,0.4,1.0,0.5714285714285715,13,0,0.6917645335197449,1.1491397664583096,0,0.007037858168284099
410,approximately 2007 and later,2007,0.25,0.25,1.0,0.4,24,0,0.5080279111862183,1.0155548793801468,0,0.0054141759872436525
411,cameras that produce images only in JPEG format,cameras that produce images only in JPEG format,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.013729604296086,0,0.010461660226186116
412,the Exif specification,the Exif specification,1.0,1.0,1.0,1.0,0,1,1.0,1.3035902088223925,0,0.006817237536112467
413,REI or SOS techniques,REI or SOS,0.75,0.75,1.0,0.8571428571428571,11,0,0.7809393405914307,1.068795079357672,0,0.007300217946370442
414,Japanese,Japanese,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0223491753412812,0,0.0050375024477640785
415,Southern Rhodesia,Southern Rhodesia,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0024232705257872,0,0.007263946533203125
416,1965,1965,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0127573384465578,0,0.004987394809722901
417,Kenyan,Kenyan,1.0,1.0,1.0,1.0,0,1,1.0,1.1307430157509057,0,0.005520319938659668
418,1968,1968,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.7276169955498986,0,0.005408557256062826
419,Mau Mau Uprising,Zimbabwe,0.0,0.0,0.0,0.0,15,0,0.31798210740089417,1.0137776199638855,0,0.005021007855733236
420,King Alexander I Jagiellon,King Alexander I Jagiellon,1.0,1.0,1.0,1.0,0,1,1.0,1.0224538004208252,0,0.009453598658243816
421,legislative power from the king to the Sejm.,transferred legislative power from the king to the Sejm,0.7777777777777778,0.875,0.875,0.875,13,0,0.8480300903320312,1.0257227781597877,0,0.013910905520121256
422,greatly strengthened,strengthened,0.5,0.5,1.0,0.6666666666666666,8,0,0.736036479473114,1.5495333621253022,0,0.005788258711496989
423,7,(7),0.3333333333333333,1.0,0.3333333333333333,0.5,2,0,0.5191223621368408,1.1406859260573026,0,0.00641716718673706
424,Barcelona,Barcelona,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0093819137207833,0,0.005514756838480631
425,11,11,1.0,1.0,1.0,1.0,0,1,1.0,1.0573625444938304,0,0.0057721734046936035
426,three,three,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1175474918329018,0,0.0060539722442626955
427,youth academy,youth academy,1.0,1.0,1.0,1.0,0,1,1.0,1.0474551946382473,0,0.006095012029012044
428,3 May 1505,3 May 1505,1.0,1.0,1.0,1.0,0,1,1.0,1.0448966796510788,0,0.007541537284851074
429,forbade the king to pass any new law without the consent of the representatives of the nobility,"forbade the king to pass any new law without the consent of the representatives of the nobility, in Sejm and Senat assembled",0.6842105263157895,1.0,0.6842105263157895,0.8125000000000001,29,0,0.879459798336029,1.0850817219607318,0,0.023566325505574543
430,elaborate,elaborate imperial-style puja worship,0.25,1.0,0.25,0.4,28,0,0.36717748641967773,1.1650210349630405,0,0.0095002015431722
431,Eugene Wong and Michael Stonebraker,Eugene Wong and Michael Stonebraker,1.0,1.0,1.0,1.0,0,1,1.0,1.0138575964790704,0,0.010032399495442709
432,eighth,several centuries after the eighth,0.2,1.0,0.2,0.33333333333333337,28,0,0.43136611580848694,1.0489644691885078,0,0.007653439044952392
433,1973,1973,1.0,1.0,1.0,1.0,0,1,0.9999998211860657,1.3989068641424551,0,0.0054009795188903805
434,QUEL,QUEL,1.0,1.0,1.0,1.0,0,1,1.0,1.019451606975145,0,0.006710660457611084
435,Vishnu and Shiva,Vishnu and Shiva,1.0,1.0,1.0,1.0,0,1,1.0,1.0105871408239275,0,0.008615732192993164
436,Hindu gods,Hindu gods,1.0,1.0,1.0,1.0,0,1,1.0,1.0706654779266453,0,0.006495269139607748
437,INGRES,INGRES,1.0,1.0,1.0,1.0,0,1,1.0,1.0019986626896962,0,0.006718647480010986
438,INGRES moved to the emerging SQL standard,"Over time, INGRES moved to the emerging SQL standard",0.7,1.0,0.7,0.8235294117647058,11,0,0.8831972479820251,1.036355954650144,0,0.012029274304707845
439,monumental,monumental,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.2617150613843053,0,0.005397764841715494
440,the plate spacing,plate spacing,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8446701765060425,1.103149419095511,0,0.005585269133249918
441,with a screw,squeeze together alternating layers of aluminum and plastic with a screw,0.2727272727272727,1.0,0.2727272727272727,0.42857142857142855,60,0,0.5316747426986694,1.1391870838679117,0,0.01249943176905314
442,reverse-biased semiconductor diodes,semiconductor,0.3333333333333333,0.3333333333333333,1.0,0.5,22,0,0.4552265405654907,1.4246815291897752,0,0.00543593168258667
443,depletion region,depletion region width,0.6666666666666666,1.0,0.6666666666666666,0.8,6,0,0.872157633304596,1.0123518385194965,0,0.007491441567738851
444,phase-locked loops,phase-locked loops,1.0,1.0,1.0,1.0,0,1,1.0,1.0038083122375738,0,0.007283425331115723
445,1930s,1930s,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0622431586305883,0,0.0059738675753275555
446,91%,91%,1.0,1.0,1.0,1.0,0,1,1.0,1.0040448717758101,0,0.007045396169026693
447,European history,European history,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0214992728064198,0,0.006635995705922445
448,in the context with their contact with European culture in the Age of Discovery.,in a very different way,0.0625,0.08333333333333333,0.2,0.11764705882352941,65,0,0.34965482354164124,1.2862829954319346,0,0.009414509932200114
449,to distinguish the time between what we call Middle Ages and time of the late Enlightenment,to distinguish the time between what we call Middle Ages and time of the late Enlightenment,1.0,1.0,1.0,1.0,0,1,1.0,1.0435008327204716,0,0.021373995145161948
450,710-800,710-800,1.0,1.0,1.0,1.0,0,1,1.0,1.0015094330159393,0,0.007578881581624349
451,European history,European history,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0246856991806081,0,0.006092659632364909
452,most selective,most,0.5,0.5,1.0,0.6666666666666666,10,0,0.6640239357948303,1.2184868184977045,0,0.005651060740152995
453,690–760,690–760,1.0,1.0,1.0,1.0,0,1,1.0,1.0037647345510843,0,0.007570457458496094
454,10.7%,10.7%,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0093755428496383,0,0.00617372194925944
455,transubstantiation,transubstantiation,1.0,1.0,1.0,1.0,0,1,1.0,1.016833223292578,0,0.0077713410059611
456,infrared,infrared,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0005247294388961,0,0.0076511661211649575
457,the mid-to-late 16th century,mid-to-late 16th century,0.75,0.75,1.0,0.8571428571428571,4,0,0.9237175583839417,1.031958713476831,0,0.009032416343688964
458,controversy over the Eucharist,controversy over the Eucharist,1.0,1.0,1.0,1.0,0,1,1.0,1.0105772899706547,0,0.008768463134765625
459,bread and wine,bread and wine,1.0,1.0,1.0,1.0,0,1,1.0,1.0102160171504306,0,0.006697555383046468
460,Christ,Christ,1.0,1.0,1.0,1.0,0,1,1.0,1.0082722816316727,0,0.005407385031382243
461,minute,minute,1.0,1.0,1.0,1.0,0,1,0.9999997615814209,1.1246990830438583,0,0.00550922155380249
462,light,light,1.0,1.0,1.0,1.0,0,1,1.0,1.004072788813388,0,0.005438800652821859
463,cave crickets,cave crickets,1.0,1.0,1.0,1.0,0,1,1.0,1.0935300615461072,0,0.006663322448730469
464,acute,acute vision,0.5,1.0,0.5,0.6666666666666666,7,0,0.6133471727371216,1.4602586371697308,0,0.0060285409291585285
465,"a 2, 3 or 4-digit sequential number with no significance as to device properties","2, 3 or 4-digit sequential number",0.4666666666666667,0.4666666666666667,1.0,0.6363636363636364,47,0,0.7442341446876526,1.185248255847126,0,0.009154236316680909
466,2N,2N,1.0,1.0,1.0,1.0,0,1,1.0,1.0209412094165613,0,0.006268040339152018
467,a newer variant,a newer variant,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0371434813498972,0,0.008089510599772136
468,a three-terminal device,a three-terminal device,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0387610680886334,0,0.00945267677307129
469,a p–n–p germanium switching transistor,p–n–p germanium switching transistor,0.8,0.8,1.0,0.888888888888889,2,0,0.9438151121139526,1.0639847064828727,0,0.011021860440572103
470,safety factors against under-exposure,against under-exposure,0.5,0.5,1.0,0.6666666666666666,15,0,0.8209978342056274,1.0911656129262342,0,0.00795375108718872
471,effectively doubling the nominal speed of many black-and-white negative films,doubling the nominal speed of many black-and-white negative films,0.9,0.9,1.0,0.9473684210526316,12,0,0.967092752456665,1.041752617376626,0,0.016048463185628255
472,1963,1963,1.0,1.0,1.0,1.0,0,1,1.0,1.0065458077852036,0,0.005625597635904948
473,1960,1960,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0141614203798561,0,0.005662906169891358
474,the DIN system,DIN,0.3333333333333333,0.3333333333333333,1.0,0.5,11,0,0.438345342874527,1.9273448776151243,0,0.005808782577514648
475,late 18th and early 19th centuries,late 18th and early 19th centuries,1.0,1.0,1.0,1.0,0,1,1.0,1.0207549143611525,0,0.011429293950398763
476,corruption,corruption,1.0,1.0,1.0,1.0,0,1,1.0,1.2066598574121088,0,0.004844975471496582
477,through taxes,through taxes,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.181054763987327,0,0.00548173983891805
478,corruption,corruption,1.0,1.0,1.0,1.0,0,1,1.0,1.2066598574121088,0,0.004848094781239828
479,late 18th and early 19th centuries,late 18th and early 19th centuries,1.0,1.0,1.0,1.0,0,1,1.0,1.0207549143611525,0,0.009102320671081543
480,Greek Laïka scene,Greek Laka scene,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,1,0,0.8740498423576355,1.110173588633963,0,0.00809701681137085
481,Humira,Humira,1.0,1.0,1.0,1.0,0,1,1.0,1.000903394867364,0,0.006818628311157227
482,"Armageddon (rev.16:16), Blynd, Winter's Verge and Quadraphonic","Armageddon (rev.16:16), Blynd, Winter's Verge and Quadraphonic",1.0,1.0,1.0,1.0,0,1,1.0,1.0112772796395684,0,0.0200653870900472
483,Michalis Hatzigiannis and Alkinoos Ioannidis,Michalis Hatzigiannis and Alkinoos Ioannidis,1.0,1.0,1.0,1.0,0,1,1.0,1.0058269258473103,0,0.016452940305074056
484,"Anna Vissi, Evridiki, and Sarbel","Anna Vissi, Evridiki, and Sarbel",1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.043084007640864,0,0.012961395581563314
485,$75.6 billion,$75.6 billion,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.143846076423464,0,0.006732789675394694
486,Lipitor,Lipitor,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.002366176457767,0,0.0069159944852193195
487,$141 billion,$141 billion,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0500610925568428,0,0.006707513332366943
488,2011,2011,1.0,1.0,1.0,1.0,0,1,1.0,1.0172457618249828,0,0.005614956219991048
489,"Hip Hop, R&B and reggae",Cypriot rock music and Éntekhno rock,0.08333333333333333,0.125,0.2,0.15384615384615385,26,0,0.5059184432029724,1.0703191379687795,0,0.012874249617258708
490,Burning Up,Burning Up,1.0,1.0,1.0,1.0,0,1,1.0,1.0063292949846478,0,0.006692055861155192
491,Everybody,Everybody,1.0,1.0,1.0,1.0,0,1,0.9999998211860657,1.121676319827995,0,0.006037553151448567
492,three,three,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.020457014128904,0,0.00562449296315511
493,Reggie Lucas of Warner Bros,Reggie Lucas,0.4,0.4,1.0,0.5714285714285715,15,0,0.597776472568512,1.032974094615116,0,0.0068873365720113116
494,October 1982,October 1982,1.0,1.0,1.0,1.0,0,1,1.0,1.0080189692483341,0,0.005968840916951498
495,United States,United States,1.0,1.0,1.0,1.0,0,1,1.0,1.0430661692246574,0,0.0067404230435689294
496,China,China,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.001563566986478,0,0.005701231956481934
497,17.9 billion,17.9 billion,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0113932326289914,0,0.007136587301890055
498,United Kingdom,United Kingdom,1.0,1.0,1.0,1.0,0,1,1.0,1.071361080106774,0,0.006354967753092448
499,USD 2.3 billion,USD 2.3 billion,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0166239002128297,0,0.008108170827229817
500,Milan,Milan,1.0,1.0,1.0,1.0,0,1,1.0,1.0027744032663657,0,0.006088149547576904
501,5 January,1954,0.0,0.0,0.0,0.0,9,0,0.42814213037490845,1.7190448024485416,0,0.005555466810862223
502,his sick-bed,his sick-bed,1.0,1.0,1.0,1.0,0,1,1.0,1.1376195537987466,0,0.007410168647766113
503,1954,1954,1.0,1.0,1.0,1.0,0,1,1.0,1.0043771586423316,0,0.005704363187154134
504,1955,1955,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.1626705126561772,0,0.005727434158325195
505,South Korean agents had learned about the plans,South Korean agents had learned about the plans and South Korean forces were strengthening their defenses,0.5714285714285714,1.0,0.5714285714285714,0.7272727272727273,58,0,0.8150888085365295,1.017145160548944,0,0.01537150541941325
506,revised his war plan,revised his war plan,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1090512172021296,0,0.007351148128509522
507,"coal, energy, iron and steel","coal, energy, iron and steel",1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.2747914992742997,0,0.009034534295399984
508,Rhee,Rhee,1.0,1.0,1.0,1.0,0,1,1.0,1.0022816655543243,0,0.006626737117767334
509,Hanover had to be secured against Franco-Prussian attack,secured against Franco-Prussian attack,0.5,0.5,1.0,0.6666666666666666,18,0,0.8086077570915222,1.0977832281998818,0,0.009820417563120524
510,his commitments in Germany were counterbalanced by the demands of the British colonies overseas,Germany,0.07692307692307693,0.07692307692307693,1.0,0.14285714285714288,88,0,0.4022539556026459,1.4807180419122055,0,0.005473589897155762
511,21.9%,21.9%,1.0,1.0,1.0,1.0,0,1,1.0,1.0066922052907818,0,0.006865882873535156
512,France was very much interested in colonial expansion and was willing to exploit the vulnerability of Hanover in war against Great Britain,colonial expansion,0.1,0.1,1.0,0.18181818181818182,120,0,0.4503061771392822,1.1745562389973867,0,0.007170406977335612
513,Deyang,Deyang,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0030837419818193,0,0.006563667456309001
514,Chengdu and Mianyang,Chengdu and Mianyang,1.0,1.0,1.0,1.0,0,1,1.0,1.01219861342417,0,0.00913299322128296
515,1950,7 June 1950,0.3333333333333333,1.0,0.3333333333333333,0.5,7,0,0.5873260498046875,1.1479667597310188,0,0.006753897666931153
516,Panzhihua,Panzhihua,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0108839894107464,0,0.009186863899230957
517,Hanover,Hanoverian,0.0,0.0,0.0,0.0,3,0,0.6053799390792847,1.0175977792859436,0,0.007218710581461589
518,it had no desire to divert forces to central Europe for Prussia's interest.,it had no desire to divert forces to central Europe for Prussia's interest,0.9285714285714286,0.9285714285714286,1.0,0.962962962962963,1,0,0.9485936760902405,1.0673559390704808,0,0.015435520807902019
519,Kim Il-sung,Kim Il-sung,1.0,1.0,1.0,1.0,0,1,1.0,1.0041397272096377,0,0.007798794905344645
520,Virgil,Virgil,1.0,1.0,1.0,1.0,0,1,1.0,1.0007565801538976,0,0.007552830378214518
521,"1,686,840","1,686,840",1.0,1.0,1.0,1.0,0,1,1.0,1.0052843670682123,0,0.0084944486618042
522,predicted trajectory,predicted trajectory,1.0,1.0,1.0,1.0,0,1,1.0,1.0503988393639543,0,0.006282397111256917
523,May 2015,May 2015,1.0,1.0,1.0,1.0,0,1,1.0,1.040418449054975,0,0.006502604484558106
524,News of the World,News of the World,1.0,1.0,1.0,1.0,0,1,1.0,1.051514673229664,0,0.008640742301940918
525,Iliad and Odyssey,Iliad and Odyssey,1.0,1.0,1.0,1.0,0,1,1.0,1.0877744952971247,0,0.009862065315246582
526,during 2016,during 2016,1.0,1.0,1.0,1.0,0,1,1.0,1.2643508031656063,0,0.006489062309265136
527,38.21%,38.21%,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0144725640509664,0,0.007341806093851725
528,2013,2013,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.029042622113367,0,0.005493056774139404
529,12%,12%,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0023839025341572,0,0.0064527551333109535
530,Islam,Islam,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0018153740835496,0,0.005423752466837565
531,successfully aiming a shell to burst close to its target's future position,successfully aiming a shell to burst close to its target's future position,1.0,1.0,1.0,1.0,0,1,1.0,1.0471828349869856,0,0.015699835618336995
532,the target's future position,future position,0.4,0.4,1.0,0.5714285714285715,13,0,0.6256150007247925,1.3864208214095166,0,0.006040004889170328
533,Christianity,Christianity,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.1341361277965742,0,0.005459396044413248
534,Range and height of the target,Range and height of the target,1.0,1.0,1.0,1.0,0,1,1.0,1.0193871018333582,0,0.008370649814605714
535,'off-set' angles for range and elevation,'off-set' angles for range and elevation,1.0,1.0,1.0,1.0,0,1,1.0,1.106027086703216,0,0.012091068426767985
536,Eastern Orthodoxy,Eastern Orthodoxy,1.0,1.0,1.0,1.0,0,1,1.0,1.0009780104741475,0,0.007295743624369303
537,Aeneas,Aeneas,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0037430552926367,0,0.008013129234313965
538,fulfill his destiny and arrive on the shores of Italy,fulfill his destiny and arrive on the shores of Italy,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.051519842930886,0,0.011843077341715495
539,Aeneid,Aeneid,1.0,1.0,1.0,1.0,0,1,1.0,1.0018294037043927,0,0.00824875036875407
540,the law enacted by the parliament,Parliament,0.0,0.0,0.0,0.0,24,0,0.5249482989311218,1.7235982128221574,0,0.005590919653574626
541,Chief Minister of the Union Territory of Delhi,Chief Minister of the Union Territory of Delhi,1.0,1.0,1.0,1.0,0,1,1.0,1.086793260084822,0,0.009900371233622232
542,the Central government,Central government,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8460684418678284,1.111697446173725,0,0.006244723002115885
543,President of India,President of India,1.0,1.0,1.0,1.0,0,1,1.0,1.1340666549445155,0,0.006656968593597412
544,Lieutenant Governor of the Union Territory of Delhi,Lieutenant Governor of the Union Territory of Delhi,1.0,1.0,1.0,1.0,0,1,1.0,1.0179325915178077,0,0.00944203535715739
545,African-American,African-American,1.0,1.0,1.0,1.0,0,1,1.0,1.0968131702554011,0,0.006672302881876628
546,heart attack,heart attack,1.0,1.0,1.0,1.0,0,1,1.0,1.096308005166275,0,0.00657037893931071
547,nitrogen,nitrogen,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0405091649184197,0,0.005737018585205078
548,Oklahoma,Oklahoma,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.003220750556119,0,0.005746138095855713
549,Director of Corrections,Director of Corrections,1.0,1.0,1.0,1.0,0,1,1.0,1.01379575689692,0,0.007940351963043213
550,Chihuahua City,Chihuahua City,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.011535488465557,0,0.012611881891886393
551,Ángel Trías,ngel Tras,0.0,0.0,0.0,0.0,2,0,0.4767168462276459,1.0271329179074087,0,0.009855139255523681
552,Donato Guerra,Donato Guerra,1.0,1.0,1.0,1.0,0,1,1.0,1.0030202212878894,0,0.007931808630625406
553,1875,1875,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0011242608089526,0,0.006508139769236246
554,Ángel Trías,ngel Tras,0.0,0.0,0.0,0.0,2,0,0.4767168462276459,1.023758647204547,0,0.009649189313252766
555,Luxembourg's Yves Mersch,Yves Mersch,0.5,0.5,1.0,0.6666666666666666,13,0,0.7435445189476013,1.0049587509796105,0,0.008682950337727865
556,June 2012,June 2012,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.11794372392912,0,0.006309151649475098
557,June 2004,June 2004,1.0,1.0,1.0,1.0,0,1,1.0,1.0445748011137492,0,0.0064760367075602215
558,ECB veteran who heads its legal department,an ECB veteran who heads its legal department,0.875,1.0,0.875,0.9333333333333333,3,0,0.9136203527450562,1.0469347106598685,0,0.01091752847035726
559,Antonio Sáinz de Vicuña,Antonio Sáinz de Vicua,0.6,0.75,0.75,0.75,1,0,0.9297820925712585,1.037344641419025,0,0.011159133911132813
560,Stalin,Stalin,1.0,1.0,1.0,1.0,0,1,1.0,1.2432624968336496,0,0.00548701286315918
561,1956,1956,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.002459577883144,0,0.005643109480539958
562,Ranković,Aleksandar Rankovi,0.0,0.0,0.0,0.0,12,0,0.5269368290901184,1.0208794553208391,0,0.00993596315383911
563,John A. Quitman,John A. Quitman,1.0,1.0,1.0,1.0,0,1,1.0,1.001057718613478,0,0.008835784594217936
564,on September 13,September 13,0.6666666666666666,0.6666666666666666,1.0,0.8,3,0,0.8005183339118958,1.0431834453662892,0,0.006305694580078125
565,George E. Pickett and James Longstreet,George E. Pickett and James Longstreet,1.0,1.0,1.0,1.0,0,1,1.0,1.0159668504008932,0,0.010564053058624267
566,Guadalupe Hidalgo,Guadalupe Hidalgo,1.0,1.0,1.0,1.0,0,1,1.0,1.0425904890353124,0,0.011056029796600341
567,the 4th Division,the 4th Division,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.1345000501981135,0,0.007431538899739584
568,State Security Service,State Security Service,1.0,1.0,1.0,1.0,0,1,1.0,1.0152000439578304,0,0.006650809446970622
569,Soviet Union,Soviet Union,1.0,1.0,1.0,1.0,0,1,1.0,1.0023417799085474,0,0.006159150600433349
570,pace of reforms were uneven and ultimately proved insufficient,the extent and pace of reforms were uneven,0.5454545454545454,0.6666666666666666,0.75,0.7058823529411765,47,0,0.7024397850036621,1.0316961838444256,0,0.011880048116048177
571,British,British,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.012441130264028,0,0.00565882921218872
572,half of all males and 5% of females,half of all males and 5% of females,1.0,1.0,1.0,1.0,0,1,1.0,1.0149739021749327,0,0.012961427370707193
573,"Konbaung kings extended Restored Toungoo's administrative reforms, and achieved unprecedented levels of internal control and external expansion","Konbaung kings extended Restored Toungoo's administrative reforms, and achieved unprecedented levels of internal control and external expansion",1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0337307619559717,0,0.026383856932322185
574,Burmese language,Burmese,0.5,0.5,1.0,0.6666666666666666,9,0,0.5071403384208679,1.0321768414320254,0,0.0068037152290344235
575,the Collegium Carolinum,Collegium Carolinum,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.9089609384536743,1.0687708082125116,0,0.008484979470570883
576,the Collegio di Spagna,Collegio di Spagna,0.75,0.75,1.0,0.8571428571428571,4,0,0.919870138168335,1.0230797843006825,0,0.008728595574696858
577,the Collegium Maius,Collegium Maius,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8993939757347107,1.0669055212816945,0,0.008013284206390381
578,the Escuelas mayores,Escuelas mayores,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.9011759161949158,1.0234980492169272,0,0.009209787845611573
579,1896,1896,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0015203261240366,0,0.006004754702250163
580,Democrat,Democrat,1.0,1.0,1.0,1.0,0,1,1.0,1.0343472333655213,0,0.00602034330368042
581,1896,1895,0.0,0.0,0.0,0.0,1,0,0.9336926937103271,1.0014111458609778,0,0.006187796592712402
582,1930,1930,1.0,1.0,1.0,1.0,0,1,0.9999998807907104,1.0291289998494308,0,0.005403637886047363
583,1889.,1889,0.5,0.5,1.0,0.6666666666666666,1,0,0.6950118541717529,1.001940596584956,0,0.006187856197357178
584,the late Middle Ages,late Middle Ages,0.75,0.75,1.0,0.8571428571428571,4,0,0.8842387199401855,1.1756504140344284,0,0.007258594036102295
585,1825,1825,1.0,1.0,1.0,1.0,0,1,1.0,1.0172108635817392,0,0.006273881594340006
586,medicine,medicine,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0040568765755593,0,0.005454854170481364
587,Tha Feelstyle,Tha Feelstyle,1.0,1.0,1.0,1.0,0,1,1.0,1.0028884806594185,0,0.006976187229156494
588,Sweet Inspiration,Sweet Inspiration,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0039672765942038,0,0.006463313102722168
589,1999,1999,1.0,1.0,1.0,1.0,0,1,1.0000001192092896,1.0035437695276583,0,0.005669065316518148
590,Robert Grant,Robert Grant,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0421719984687607,0,0.0061644713083903
591,Edinburgh University,Edinburgh University,1.0,1.0,1.0,1.0,0,1,1.0,1.1082970011786883,0,0.006092520554860433
592,New Zealand APRA Silver Scroll Award,New Zealand APRA Silver Scroll Award,1.0,1.0,1.0,1.0,0,1,1.0,1.0542305268851466,0,0.009685476620992025
593,The Five Stars,Five Stars,0.6666666666666666,0.6666666666666666,1.0,0.8,4,0,0.8208500742912292,1.1150300845945313,0,0.006725915273030599
594,Adam Sedgwick,Adam Sedgwick,1.0,1.0,1.0,1.0,0,1,1.0,1.0016527223910228,0,0.007750574747721354
595,"""fags""",fags,0.3333333333333333,0.3333333333333333,1.0,0.5,2,0,0.6360047459602356,1.0377428662139754,0,0.010121424992879232
596,Sabino Canyon Road and Vactor Ranch Trail,Sabino Canyon Road and Vactor Ranch Trail,1.0,1.0,1.0,1.0,0,1,1.0,1.0147484657128394,0,0.012414872646331787
597,"cleaning, cooking, and running errands","cleaning, cooking, and running errands",1.0,1.0,1.0,1.0,0,1,1.0,1.0197130213563887,0,0.013826906681060791
598,Tucson Raceway Park,Tucson Raceway Park,1.0,1.0,1.0,1.0,0,1,0.9999999403953552,1.0093447305204026,0,0.007919426759084065
599,Moltacqua racetrack,Moltacqua,0.5,0.5,1.0,0.6666666666666666,10,0,0.7570824027061462,1.0408205790142642,0,0.00789181391398112
600,quarter horse races,quarter horse,0.6666666666666666,0.6666666666666666,1.0,0.8,6,0,0.7561966180801392,1.2745411480453002,0,0.00615614652633667
601,two,two,1.0,1.0,1.0,1.0,0,1,1.0,1.0262832821561556,0,0.005436718463897705
602,The last boy to arrive,The last boy to arrive,1.0,1.0,1.0,1.0,0,1,1.0,1.0878569924900368,0,0.008310023943583171
603,1970s,1970s,1.0,1.0,1.0,1.0,0,1,1.0,1.0181541146333886,0,0.006400489807128906
604,"""Boy, Up!"" or ""Boy, Queue!""","Boy, Up! or ""Boy, Queue!""",1.0,1.0,1.0,1.0,2,0,0.9199201464653015,1.1689514685982274,0,0.013598144054412842
